Date,Job Number,Customer,Address,Postcode,Activity,Priority,Source File,Notes
06/10/2021,2371775,Lexmark Service Provider,"2 Mark Anderson, FOUNDATION TR, Crown Street, Nurse Base, Gynae Outpatients Dept, LIVERPOOL",L8 7SS,REPAIR WITH PARTS,,Runsheet_DanielHanson06102021.pdf,Marked as DNCO - no payment on date with other paid jobs
06/10/2021,2371840,Lexmark Service Provider,"1 138 Speke Duty manager, 01 486 6406Wm Morrison Supermarkets plc, 1 Penketh Drive, Speke, Admin Printer, LIVERPOOL",L24 2WZ,REPAIR WITH PARTS,,Runsheet_DanielHanson06102021.pdf,Marked as DNCO - no payment on date with other paid jobs
06/10/2021,2372045,Lexmark Service Provider,"3 Thomas Daley, HOSPITAL NHS FOU, Lower Lane, Ward 10 - 2nd Floor Tower Block, Reception, LIVERPOOL",L9 7AL,REPAIR WITH PARTS,,Runsheet_DanielHanson06102021.pdf,Marked as DNCO - no payment on date with other paid jobs
06/09/2022,2868123,Fujitsu Services Limited - Vodafone,"(MANCHESTER,MARKET ST, EXPERIENCE STORE), Manchester Experience Store, 25, Market Street , Greater, Manchester , England, LANCASHIRE, Manchester",M1 1WR,TECH EXCHANGE,,Runsheet_DanielHanson06092022.pdf,Marked as DNCO - no payment on date with other paid jobs
06/08/2025,4216181,Computacenter - Kingfisher,"1Jane Nowell, +44 1772 628322KINGFISHER INFORMATION, TECHNOLOGY (, Unit 1 Craven Drive Southrings, Busi ness Park Bamber Bridge, Unit 1 Craven Drive Southrings, Busi ness Park Bamber Bridge",PR5 6BZ,TECH EXCHANGE,ND 1700,DH_06-08-2025.pdf,Marked as DNCO - no payment on date with other paid jobs
06/08/2025,4216240,Computacenter - Kingfisher,"1Jane Nowell, +44 1772 628322KINGFISHER INFORMATION, TECHNOLOGY (, Unit 1 Craven Drive Southrings, Busi ness Park, Unit 1 Craven Drive Southrings, Busi ness Park",PR5 6BZ,TECH EXCHANGE,ND 1700,DH_06-08-2025.pdf,Marked as DNCO - no payment on date with other paid jobs
06/08/2025,4216254,Computacenter - Kingfisher,"1Julie Reid, +44 1539 817000KINGFISHER INFORMATION, TECHNOLOGY (, Burton Road Kendal Cumbria, Burton Road Kendal Cumbria",LA9 7JU,TECH EXCHANGE,ND 1700,DH_06-08-2025.pdf,Marked as DNCO - no payment on date with other paid jobs
06/08/2025,4216269,Computacenter - Kingfisher,"1Thomas Wilson, +44 1524 847363KINGFISHER INFORMATION, TECHNOLOGY (, Unit 3, Northgate White Lund, Indust rial Estate, Morecambe, Unit 3, Northgate White Lund, Indust rial Estate, Morecambe",LA3 3AY,TECH EXCHANGE,ND 1700,DH_06-08-2025.pdf,Marked as DNCO - no payment on date with other paid jobs
06/08/2025,4216284,Computacenter - Kingfisher,"1Jane Nowell, +44 1772 628322KINGFISHER INFORMATION, TECHNOLOGY (, Unit 1 Craven Drive Southrings, Busi ness Park Bamber Bridge, Unit 1 Craven Drive Southrings, Busi ness Park Bamber Bridge",PR5 6BZ,TECH EXCHANGE,ND 1700,DH_06-08-2025.pdf,Marked as DNCO - no payment on date with other paid jobs
06/08/2023,3392071,DieboldNixdorf_WIPRO,"WIPRO LIMITED, WIPRO LIMITED, WAITROSE NORTHWICH, NORTHWICH, Awaiting Vendor state. Attempting to transfer to Diebold.     Web logging  Make/Model:, Motorola TC57  S/N: 19347522507077  Fault : Start android . Draw your pattern is the, message on the screen.  Tried rebooting the device TNA Serialnumber:  DeviceCountry:, DeviceZIP:  DeviceCity:  DeviceStreet:  DeviceRoom:  DeviceContactPerson:, DeviceCPPhone:  DeviceDescription: POS DesiredDate: 202308050922INC5939056",CW9 5HD,TECH EXCHANGE,ND 1700,Runsheet_Daniel_Hanson_06082023 (1).pdf,Marked as DNCO - no payment on date with other paid jobs
06/08/2023,3392141,Fujitsu Services Limited - Vodafone,,,TECH EXCHANGE,ND 1600,Runsheet_Daniel_Hanson_06082023 (1).pdf,Marked as DNCO - no payment on date with other paid jobs
06/08/2023,3392153,Fujitsu Services Limited - KFC,"KENTUCKY FRIED CHICKEN LTD, SKELMERSDALE DT, UNIT 200, THE CONCOURSE,, SOUTH, SKELMERSDALE",WN8 6LN,TECH EXCHANGE,ND 1900,Runsheet_Daniel_Hanson_06082023 (1).pdf,Marked as DNCO - no payment on date with other paid jobs
06/08/2022,2821157,Fujitsu Services Limited - Star Trains - P2PE,"(PRESTON) MOBILE T, Preston Railway Station, Virgin, Booking Office, Fishergate,, Preston, Lancashire, LANCASHIRE, Preston",PR1 8AP,TECH EXCHANGE,ND 1900,Runsheet_DanielHanson06082022.pdf,Marked as DNCO - no payment on date with other paid jobs
06/07/2024,3841568,Vista Retail Support Limited,"NEXT, WREXHAM, DENBIGHSHIRE, WREXHAM",LL13 8DG,TECH EXCHANGE,ND 1700,Runsheets_Warrington_Saturday 6th July 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
06/06/2024,3803188,CXM,MANCHESTER,M2 6DQ,TECH EXCHANGE,,Runsheets_Warrington_Thursday 6th June 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
06/06/2023,3301041,Fujitsu Services Limited - Vodafone,"(MANCHESTER,MARKET ST, EXPERIENCE STORE), Manchester Experience Store, 25, Market Street , Greater, Manchester , England, LANCASHIRE, Manchester",M1 1WR,TECH EXCHANGE,ND 1900,Runsheet_Daniel_Hanson_06062023.pdf,Marked as DNCO - no payment on date with other paid jobs
06/05/2024,3764070,Diebold Nixdorf  UK Limited,"BOOKER CASH & CARRY, BOOKER CASH & CARRY, CHAIN CAUL WAY, PRESTON_MAKRO593, ASHTON-ON-RIBBLEPRESTON",PR2 2TW,TECH EXCHANGE,ND 1700,RUN SHEETS- WARRINGTON - BANK HOLIDAY MONDAY 6th MAY 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
06/05/2022,2675930,Fujitsu Services Limited - KFC,,,TECH EXCHANGE,ND 1800,Runsheet_DanielHanson06052022.pdf,Marked as DNCO - no payment on date with other paid jobs
06/05/2022,2677766,Jade Solutions Ltd,"SKELMERSDALE, MONDELEZ, GREAT BEAR DISTRIBUTION,, STAVE",WN8 8DZ,TECH EXCHANGE,ND 1700,Runsheet_DanielHanson06052022.pdf,Marked as DNCO - no payment on date with other paid jobs
06/05/2022,2677771,Jade Solutions Ltd,"SKELMERSDALE, MONDELEZ, GREAT BEAR DISTRIBUTION,, STAVE",WN8 8DZ,TECH EXCHANGE,ND 1700,Runsheet_DanielHanson06052022.pdf,Marked as DNCO - no payment on date with other paid jobs
06/05/2022,2677798,Jade Solutions Ltd,"SKELMERSDALE, MONDELEZ, GREAT BEAR DISTRIBUTION,, STAVE",WN8 8DZ,TECH EXCHANGE,ND 1700,Runsheet_DanielHanson06052022.pdf,Marked as DNCO - no payment on date with other paid jobs
06/05/2022,2677815,Jade Solutions Ltd,"SKELMERSDALE, MONDELEZ, GREAT BEAR DISTRIBUTION,, STAVE",WN8 8DZ,TECH EXCHANGE,ND 1700,Runsheet_DanielHanson06052022.pdf,Marked as DNCO - no payment on date with other paid jobs
06/05/2022,2677831,Jade Solutions Ltd,"SKELMERSDALE, MONDELEZ, GREAT BEAR DISTRIBUTION,, STAVE",WN8 8DZ,TECH EXCHANGE,ND 1700,Runsheet_DanielHanson06052022.pdf,Marked as DNCO - no payment on date with other paid jobs
06/05/2022,2677869,Jade Solutions Ltd,"SKELMERSDALE, MONDELEZ, GREAT BEAR DISTRIBUTION,, STAVE",WN8 8DZ,TECH EXCHANGE,ND 1700,Runsheet_DanielHanson06052022.pdf,Marked as DNCO - no payment on date with other paid jobs
06/04/2024,3725797,Fujitsu Services Limited - KFC,"73 Deansgate............ Manchester, Lancashire, Manchester",M3 2BW,TECH EXCHANGE,ND 1800,Runsheets_Warrington_Saturday 6th April 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
06/04/2024,3727191,Verifone UK LTD,"GROSVENOR STREET, GROSVENOR STREET, GREATER MANCHESTER",M1 7DZ,TECH EXCHANGE,ND 1800,Runsheets_Warrington_Saturday 6th April 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
06/04/2024,3727304,Vista Retail Support Limited,"NEXT, ARNDALE CENTRE ,100, CORPORATION STREET, MANCHESTER, LANCASHIRE, MANCHESTER",M4 3AJ,TECH EXCHANGE,ND 1700,Runsheets_Warrington_Saturday 6th April 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
06/03/2025,4105885,Vista Retail Support Limited,"SUPERDRUG STORES PLC, UNIT 2, WILMSLOW PARK, WILMSLOW, ROAD, MANCHESTER",M13 0JR,TECH EXCHANGE,,RUN SHEETS - WARRINGTON - THURSDAY 6th MARCH 2025.pdf,Marked as DNCO - no payment on date with other paid jobs
06/03/2025,4107364,COGNIZANT HAYS WAREHOUSING,"2 Westover road, Urmston, Manchester",M41 7AQ,TECH EXCHANGE,ND 1700,RUN SHEETS - WARRINGTON - THURSDAY 6th MARCH 2025.pdf,Marked as DNCO - no payment on date with other paid jobs
06/03/2024,3687975,Diebold Nixdorf  UK Limited,"BOOKER CASH & CARRY, BOOKER CASH & CARRY, CORNWALL STREET, OPENSHAW, MANCHESTER_BCC109, MANCHESTER, appearing after each print - Load tray 1.Tray has paper in.  When sending a print job, it prints then flashes Load try1 with paper.  She powered off the printer and now it is, displaying Replace Maintenance Kit.    Also advising front drawer not closing correctly as, not locking in placeINC8365484, PART, PART",M11 2NR,TECH EXCHANGE,ND 1700,Runsheets_Warrington_Wednesday 6th March 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
06/03/2022,2585930,Fujitsu Services Limited - Star Trains - ME,"City Road, CHESHIRE, Chester",CH1 3NS,TECH EXCHANGE,,Runsheet_DanielHanson06032022.pdf,Marked as DNCO - no payment on date with other paid jobs
06/01/2025,4054725,Fujitsu GBL - H&M * DO NOT INVOICE*,"H&M SHIFTSTORE H&M, 104-108 FRIARGATE WALK, THE MALL ST. GEORGE'S, PRESTON",PR1 2NQ,TECH EXCHANGE,ND 1900,RUN SHEETS - WARRINGTON - MONDAY 6th JANUARY 2025.pdf,Marked as DNCO - no payment on date with other paid jobs
06/01/2024,3609285,Xerox (UK) Technical***DO NOT INVOICE****,"3 R241 EE: Crewe Duty Manager, 1 Earle Street, CREWE",CW1 2BS,REPAIR WITH PARTS,,Runsheets_Manchester_Saturday 6th January 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
05/12/2024,4032821,Verifone UK LTD,"GLANFARON OFF HIGH STREET, GLANFARON OFF HIGH STREET, GWYNEDD",LL57 1LP,TECH EXCHANGE,ND 1800,RUN SHEETS - WARRINGTON - THURSDAY 5th DECEMBER 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
05/12/2024,4032913,Fujitsu Services Limited - Star Trains - P2PE,"(Holyhead), Station Approach, Gwynedd, Holyhead",LL65 1DQ,TECH EXCHANGE,ND 1900,RUN SHEETS - WARRINGTON - THURSDAY 5th DECEMBER 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
05/12/2022,3015046,CXM,"30-45 HIGH STREET, PRESCOT",L34 6HF,INSTALL,ND 1700,Runsheet_Daniel_Hanson_05122022.pdf,Marked as DNCO - no payment on date with other paid jobs
05/11/2021,2413574,Fujitsu Services Limited - Banks,,,TECH EXCHANGE,,Runsheet_16_runs.pdf,Marked as DNCO - no payment on date with other paid jobs
05/10/2025,4257869,Computacenter - Kingfisher,"B&Q, SEALAND ROAD, CHESTER",CH1 4LD,TECH EXCHANGE,ND 1700,DH_05-10-2025.pdf,Marked as DNCO - no payment on date with other paid jobs
05/10/2025,4257892,Fujitsu Services Limited - Star Trains - P2PE,,,TECH EXCHANGE,ND 1900,DH_05-10-2025.pdf,Marked as DNCO - no payment on date with other paid jobs
05/10/2025,4257955,Computacenter - Kingfisher,"B & Q PLC, B & Q PLC, UNIT 3, SNIPE WAY, ASHTON-UNDER-LYNE",OL7 0DN,TECH EXCHANGE,ND 1700,DH_05-10-2025.pdf,Marked as DNCO - no payment on date with other paid jobs
05/08/2022,2819088,Fujitsu Services Limited - EE - ME,,,TECH EXCHANGE,,Runsheet_DanielHanson05082022.pdf,Marked as DNCO - no payment on date with other paid jobs
05/07/2022,2769447,SCC (Ad hoc break fix),"CORAL RACING LTD, EVERTON, LIVERPOOL",L5 6PX,TECH EXCHANGE,ND 1700,Runsheet_DanielHanson05072022.pdf,Marked as DNCO - no payment on date with other paid jobs
05/07/2022,2769805,SCC (Ad hoc break fix),"CORAL RACING LTD, EVERTON, LIVERPOOL",L5 6PX,TECH EXCHANGE,ND 1700,Runsheet_DanielHanson05072022.pdf,Marked as DNCO - no payment on date with other paid jobs
05/06/2025,4173444,Verifone UK LTD,"LIVERPOO, 13-21 SEEL STREET, LIVERPOOL, N/A, N/A",L1 4AU,TECH EXCHANGE,,DH_05-06-2025.pdf,Marked as DNCO - no payment on date with other paid jobs
05/06/2024,3801933,POSTURITE LIMITED,"FLAT 7, ST ANNES, ST ANNES, ST ANNES, ST ANNES",FY8 3HW,INSTALL,ND 1700,Runsheets_Warrington_Wednesday 5th June 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
05/06/2022,2725407,Computacenter - Kingfisher,"SCREWFIX, UNIT 2-3, BRICKFIELD PARK, RHYL",LL18 2AZ,TECH EXCHANGE,ND 1700,Runsheet_Manchester_Sunday 5th June 2022_Daniel Hanson.pdf,Marked as DNCO - no payment on date with other paid jobs
05/06/2022,2725425,Fujitsu Services Limited - Star Trains - ME,,,TECH EXCHANGE,,Runsheet_Manchester_Sunday 5th June 2022_Daniel Hanson.pdf,Marked as DNCO - no payment on date with other paid jobs
05/05/2024,3764137,DieboldNixdorf_WIPRO,,,TECH EXCHANGE,ND 1700,Runsheet_Daniel_Hanson_05052024.pdf,Marked as DNCO - no payment on date with other paid jobs
05/05/2023,3255276,COMPUTACENTER - NFUM Swaps,"1Paul Caines, SOCIETY LTD (0, 66 Ffordd Newydd, ,, 66 Ffordd Newydd, ,",CH7 1GX,TECH EXCHANGE,ND 1700,Runsheet_Daniel_Hanson_05052023.pdf,Marked as DNCO - no payment on date with other paid jobs
05/05/2022,2676151,Lexmark Service Provider,"2 Evaristus Ikpa, Bryn Lane Wrexham Industrial, Estate, WREXHAM",LL13 9UT,REPAIR WITH PARTS,ND 1700,Runsheet_13_runs.pdf,Marked as DNCO - no payment on date with other paid jobs
05/04/2023,3211081,Smart Capital Technology Ltd,"ASDA WALTON, UTTING AVENUE, MERSEYSIDE",L4 9XU,TECH EXCHANGE,ND 1700,Runsheet_Daniel_Hanson_05042023.pdf,Marked as DNCO - no payment on date with other paid jobs
05/04/2023,3211198,Diebold Nixdorf  UK Limited,"KINGFISHER INFORMATION, TECHNOL, KINGFISHER INFORMATION, TECHNOL, ST HELENS LINKWAY, KITS ST HELENS - 01054, ST HELENS",WA9 1JF,TECH EXCHANGE,ND 1700,Runsheet_Daniel_Hanson_05042023.pdf,Marked as DNCO - no payment on date with other paid jobs
05/04/2023,3211836,DHL Supply Chain Limited - RBS,"0Stephanie Greenland, HOME ADDRESS, 3 Goldfinch Close  , Halewood, Village   ,, Liverpool",L26 7ZZ,COLLECTION,ND 1300,Runsheet_Daniel_Hanson_05042023.pdf,Marked as DNCO - no payment on date with other paid jobs
05/04/2023,3211865,Vista Retail Support Limited,"NEXT, UNIT 10A - RAVENSHEAD, RETAIL PARK ,MILVERNY WAY, ST HELENS, MERSEYSIDE, ST HELENS",WA9 1JF,TECH EXCHANGE,ND 1700,Runsheet_Daniel_Hanson_05042023.pdf,Marked as DNCO - no payment on date with other paid jobs
05/04/2022,2632950,Fujitsu GBL - H&M * DO NOT INVOICE*,"H & M, CHESHIRE OAKS OUTLET, VILLAGE, ELLESMERE PORT",CH65 9HD,TECH EXCHANGE,ND 1900,Runsheet_DanielHanson05042022.pdf,Marked as DNCO - no payment on date with other paid jobs
05/02/2024,3646506,Xerox (UK) Technical***DO NOT INVOICE****,"24-26 Liverpool Road, Crosby, Boots UK Limited, LIVERPOOL",L23 5SF,CONSUMABLE INSTALL,ND 1700,Runsheets_Manchester_Monday 5th February 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
05/01/2025,4056429,Xerox (UK) Technical***DO NOT INVOICE****,"1 Gary Blackpool Clifton Extra, CLIFTON RETAIL PARK, CLIFTON ROAD, Dotcom, BLACKPOOL",FY4 4UJ,REPAIR WITH PARTS,8HR,Runsheet_Daniel_Hanson_05012025.pdf,Marked as DNCO - no payment on date with other paid jobs
05/01/2025,4056454,DieboldNixdorf_WIPRO,"WIPRO LIMITED, WIPRO LIMITED, THREE TUNS LANE SEFTON, FORMBY, WR749 FORMBY, MERSEYSIDE, that you have completed a hard reboot on the handset and the fault still remains.: true What, is the specific hardware issue?: Unable to Power On Please confirm that you have removed, the Rugged Boot & cleaned the device and that the fault still remains.: false Please confirm, that you have tried a known working/fully charged battery and the fault still remains.: true",L37 4AJ,TECH EXCHANGE,ND 1700,Runsheet_Daniel_Hanson_05012025.pdf,Marked as DNCO - no payment on date with other paid jobs
05/01/2025,4056457,Fujitsu Services Ltd -Telefonica - P2PE,"46/48 THE MALL, Burnley",BB11 1BA,TECH EXCHANGE,ND 1900,Runsheet_Daniel_Hanson_05012025.pdf,Marked as DNCO - no payment on date with other paid jobs
05/01/2025,4056473,Fujitsu Services Limited - Star Trains - ME,"Furness), Central Station, Barrow In Furness,, Cumbria, Cumbria, Barrow in Furness",LA14 5QZ,,,Runsheet_Daniel_Hanson_05012025.pdf,Marked as DNCO - no payment on date with other paid jobs
05/01/2025,4056475,Fujitsu Services Limited - Telefonica ME,LANCASTER,LA1 1UA,TECH EXCHANGE,8HR,Runsheet_Daniel_Hanson_05012025.pdf,Marked as DNCO - no payment on date with other paid jobs
05/01/2024,3607461,HCL Barclays,"BARCLAYS BANK PLC, BARCLAYS BANK PLC, OLDHAM",OL1 3AZ,TECH EXCHANGE,ND 1600,Runsheets_Manchester_Friday 5th January 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
05/01/2023,3068678,Vista Retail Support Limited,"MCCOLLS, LIVERPOOL, LANCASHIRE, LIVERPOOL",L16 0JN,TECH EXCHANGE,ND 1700,Runsheet_Daniel_Hanson_05012023.pdf,Marked as DNCO - no payment on date with other paid jobs
05/01/2022,2492511,Computacenter PwC,"LLP (0081073, 68 York Avenue, 68 York Avenue, M16 0ag, Phone: 07483407920 TASK ID: TAS000010126305 Serial/Asset Number:, R90P6K/UK898519 Alternate ID: 930291 IMEI Number",,COLLECTION,ND 1700,Runsheet_5-1-22_runs.pdf,Marked as DNCO - no payment on date with other paid jobs
04/12/2024,4031770,PayPoint - Van Stock Audits,,,,,RUN SHEETS - WARRINGTON - WEDNESDAY 4th DECEMBER 2024.pdf,Marked as DNCO - no payment on date with other paid jobs
04/12/2022,3018855,Fujitsu Services Limited - Star Trains - P2PE,,,TECH EXCHANGE,,Runsheet_Daniel_Hanson_04122022.pdf,Marked as DNCO - no payment on date with other paid jobs
04/12/2022,3018856,Fujitsu Services Limited - Star Trains - ME,"01282 455690Northern Rail - STAR, Burnley Manchester Road Station,, Manchester Road, Burnley,, Lancashire, Lancs, Lancashire, Burnley",BB11 1JZ,TECH EXCHANGE,,Runsheet_Daniel_Hanson_04122022.pdf,Marked as DNCO - no payment on date with other paid jobs
04/12/2022,3018969,Fujitsu Services Limited - Star Trains - P2PE,"(Chester), City Road, Cheshire, Cheshire, Chester",CH1 3NS,TECH EXCHANGE,ND 1900,Runsheet_Daniel_Hanson_04122022.pdf,Marked as DNCO - no payment on date with other paid jobs
04/12/2022,3019029,Fujitsu Services Limited - Vodafone - P2PE,"Leigh, Unit 30 Bradshawgate, Lancashire, Leigh",WN7 4LA,TECH EXCHANGE,,Runsheet_Daniel_Hanson_04122022.pdf,Marked as DNCO - no payment on date with other paid jobs
04/12/2021,2456665,Vista Retail Support Limited,"NEXT, UNIT 7A,ROBIN RETAIL PARK, WIGAN, LANCASHIRE, WIGAN",WN5 0UH,TECH EXCHANGE,ND 1700,Runsheet-04-12-runs.pdf,Marked as DNCO - no payment on date with other paid jobs
04/11/2024,3986389,Computacenter - Astra Zeneca,"ASTRAZENECA, ASTRAZENECA, CHARTER WAY, SILK ROAD BUSINESS PARK, MACCLESFIELD",SK10 2NA,DELIVERY,ND 1700,Runsheet_11_runs_2024_11_04.pdf,Marked as DNCO - no payment on date with other paid jobs
04/11/2024,3986627,Computacenter - Astra Zeneca,"ASTRAZENECA, ASTRAZENECA, CHARTER WAY, SILK ROAD BUSINESS PARK, MACCLESFIELD",SK10 2NA,DELIVERY,ND 1700,Runsheet_11_runs_2024_11_04.pdf,Marked as DNCO - no payment on date with other paid jobs
04/11/2024,3986749,Computacenter - Astra Zeneca,"ASTRAZENECA, ASTRAZENECA, CHARTER WAY, SILK ROAD BUSINESS PARK, MACCLESFIELD",SK10 2NA,DELIVERY,ND 1700,Runsheet_11_runs_2024_11_04.pdf,Marked as DNCO - no payment on date with other paid jobs
04/11/2024,3986860,Computacenter - Astra Zeneca,"ASTRAZENECA, ASTRAZENECA, CHARTER WAY, SILK ROAD BUSINESS PARK, MACCLESFIELD",SK10 2NA,DELIVERY,ND 1700,Runsheet_11_runs_2024_11_04.pdf,Marked as DNCO - no payment on date with other paid jobs
04/11/2024,3986931,Computacenter - Astra Zeneca,"ASTRAZENECA, CHARTER WAY, SILK ROAD BUSINESS PARK, MACCLESFIELD",SK10 2NA,DELIVERY,ND 1500,Runsheet_11_runs_2024_11_04.pdf,Marked as DNCO - no payment on date with other paid jobs
04/11/2024,3986940,Computacenter - Astra Zeneca,"ASTRAZENECA, ASTRAZENECA, CHARTER WAY, SILK ROAD BUSINESS PARK, MACCLESFIELD",SK10 2NA,DELIVERY,ND 1700,Runsheet_11_runs_2024_11_04.pdf,Marked as DNCO - no payment on date with other paid jobs
04/11/2024,3986947,Computacenter - Astra Zeneca,"ASTRAZENECA, CHARTER WAY, SILK ROAD BUSINESS PARK, MACCLESFIELD",SK10 2NA,DELIVERY,ND 1700,Runsheet_11_runs_2024_11_04.pdf,Marked as DNCO - no payment on date with other paid jobs
04/11/2024,3986952,Computacenter - Astra Zeneca,"ASTRAZENECA, CHARTER WAY, SILK ROAD BUSINESS PARK, MACCLESFIELD",SK10 2NA,DELIVERY,ND 1700,Runsheet_11_runs_2024_11_04.pdf,Marked as DNCO - no payment on date with other paid jobs
04/11/2024,3986956,Computacenter - Astra Zeneca,"ASTRAZENECA, CHARTER WAY, SILK ROAD BUSINESS PARK, MACCLESFIELD",SK10 2NA,DELIVERY,ND 1700,Runsheet_11_runs_2024_11_04.pdf,Marked as DNCO - no payment on date with other paid jobs
04/11/2024,3991217,Computacenter - Astra Zeneca,"ASTRAZENECA, ASTRAZENECA, CHARTER WAY, SILK ROAD BUSINESS PARK, MACCLESFIELD",SK10 2NA,COLLECTION,ND 1700,Runsheet_11_runs_2024_11_04.pdf,Marked as DNCO - no payment on date with other paid jobs
04/11/2024,3991219,Computacenter - Astra Zeneca,"ASTRAZENECA, ASTRAZENECA, CHARTER WAY, SILK ROAD BUSINESS PARK, MACCLESFIELD",SK10 2NA,COLLECTION,ND 1700,Runsheet_11_runs_2024_11_04.pdf,Marked as DNCO - no payment on date with other paid jobs
04/11/2024,3991228,Computacenter - Astra Zeneca,"ASTRAZENECA, ASTRAZENECA, CHARTER WAY, SILK ROAD BUSINESS PARK, MACCLESFIELD",SK10 2NA,COLLECTION,ND 1700,Runsheet_11_runs_2024_11_04.pdf,Marked as DNCO - no payment on date with other paid jobs
04/11/2024,3991230,Computacenter - Astra Zeneca,"ASTRAZENECA, ASTRAZENECA, CHARTER WAY, SILK ROAD BUSINESS PARK, MACCLESFIELD",SK10 2NA,COLLECTION,ND 1700,Runsheet_11_runs_2024_11_04.pdf,Marked as DNCO - no payment on date with other paid jobs
04/11/2024,3991243,Computacenter - Astra Zeneca,"ASTRAZENECA, ASTRAZENECA, CHARTER WAY, SILK ROAD BUSINESS PARK, MACCLESFIELD",SK10 2NA,COLLECTION,ND 1700,Runsheet_11_runs_2024_11_04.pdf,Marked as DNCO - no payment on date with other paid jobs
04/11/2024,3991247,Computacenter - Astra Zeneca,"ASTRAZENECA, ASTRAZENECA, CHARTER WAY, SILK ROAD BUSINESS PARK, MACCLESFIELD",SK10 2NA,COLLECTION,ND 1700,Runsheet_11_runs_2024_11_04.pdf,Marked as DNCO - no payment on date with other paid jobs
