Job Number,Client,Location,Postcode,Job Type,Date,Time,Amount,Rate,Units,Agency,Week Number,Tax Year,Pay Date
2424439,Fireangel Safety Technology,VERDUN COTTAGE,PR6 8NS,INSTALL,12/11/21,08:00,15.0,15.0,1.0,Rico,34,2021,
2424437,Computacenter Limited,LLOYDS BANKING GROUP PLC (008102783,PR25 2SD,TECH EXCHANGE,12/11/21,08:00,15.0,15.0,1.0,Rico,34,2021,
2423964,PayPoint Network Ltd_Collections,BP PRESTONWAY S/STN,BB2 6BJ,COLLECTION,11/11/21,16:49,10.0,10.0,1.0,Rico,34,2021,
2423893,Vista Retail Support Limited,NEXT,BB2 3PX,TECH EXCHANGE,11/11/21,16:23,15.0,15.0,1.0,Rico,34,2021,
2423683,Fujitsu Services Limited - Wilko,WILKO Store No 458,BB1 7DP,TECH EXCHANGE,11/11/21,14:25,20.0,20.0,1.0,Rico,34,2021,
2423678,Computacenter Limited - HSBC,COMPUTACENTER HSBC,PR9 9HN,DELIVERY,11/11/21,14:16,10.0,10.0,1.0,Rico,34,2021,
2423656,Lexmark Service Provider,Halfords Limited,PR8 6JU,CONSUMABLE INSTALL,12/11/21,09:00,25.0,25.0,1.0,Rico,34,2021,
2422997,Computacenter Limited - HSBC,COMPUTACENTER HSBC,PR7 7LB,COLLECTION,11/11/21,07:17,10.0,10.0,1.0,Rico,34,2021,
2421974,Lexmark Service Provider,TESCO Stores Limited,BB1 3HF,CONSUMABLE INSTALL,12/11/21,09:00,25.0,25.0,1.0,Rico,34,2021,
2421271,Lexmark Service Provider,AB INBEV UK Ltd,PR5 0XD,REPAIR WITH PARTS,12/11/21,09:00,25.0,25.0,1.0,Rico,34,2021,
2420079,Lexmark Service Provider,AINTREE UNIVERSITY HOSPITAL NHS FOU,L9 7AL,REPAIR WITH PARTS,10/11/21,09:00,25.0,25.0,1.0,Rico,34,2021,
2419559,Lexmark Service Provider,AINTREE UNIVERSITY HOSPITAL NHS FOU,L9 7AL,REPAIR WITH PARTS,10/11/21,09:00,25.0,25.0,1.0,Rico,34,2021,
2419364,Lexmark Service Provider,AINTREE UNIVERSITY HOSPITAL NHS FOU,L9 7AL,REPAIR WITH PARTS,10/11/21,09:00,25.0,25.0,1.0,Rico,34,2021,
2419294,Lexmark Service Provider,AINTREE UNIVERSITY HOSPITAL NHS FOU,L9 7AL,REPAIR WITH PARTS,10/11/21,09:00,25.0,25.0,1.0,Rico,34,2021,
2418531,Computacenter Limited,LLOYDS BANKING GROUP PLC (008102783,M32 9BA,TECH EXCHANGE,09/11/21,09:00,15.0,15.0,1.0,Rico,34,2021,
2418474,Computacenter Limited,LLOYDS BANKING GROUP PLC (008102783,M1 1LZ,NON TECH EXCHANGE,09/11/21,09:00,10.0,10.0,1.0,Rico,34,2021,
2418230,Computacenter Limited - HSBC,COMPUTACENTER HSBC,M22 1AD,NON TECH EXCHANGE,09/11/21,09:00,10.0,10.0,1.0,Rico,34,2021,
2418161,Lexmark Service Provider,Boots UK Limited,M1 1PL,CONSUMABLE INSTALL,09/11/21,09:00,25.0,25.0,1.0,Rico,34,2021,
2418105,Verifone UK LTD,STONEGATE - FOOTAGE - 9178713,M1 7DZ,TECH EXCHANGE,08/11/21,16:18,15.0,15.0,1.0,Rico,34,2021,
2418104,Verifone UK LTD,STONEGATE - VIA MANCHESTER - 3,M1 3EZ,DELIVERY,08/11/21,16:18,15.0,15.0,1.0,Rico,34,2021,
2417933,Verifone UK LTD,PIZZA EXPRESS - 3332 - MANCHES,M1 6FQ,TECH EXCHANGE,08/11/21,15:16,15.0,15.0,1.0,Rico,34,2021,
2417911,Secure Retail Limited,VGN - MANCHESTER PICCADILLY,M1 2BP,TECH EXCHANGE,08/11/21,15:04,10.0,10.0,1.0,Rico,34,2021,
2417903,Secure Retail Limited,VGN - MANCHESTER PICCADILLY,M1 2BP,TECH EXCHANGE,08/11/21,14:56,10.0,10.0,1.0,Rico,34,2021,
2417898,Secure Retail Limited,VGN - MANCHESTER PICCADILLY,M1 2BP,TECH EXCHANGE,08/11/21,14:54,10.0,10.0,1.0,Rico,34,2021,
2417851,Secure Retail Limited,VGN - MANCHESTER PICCADILLY,M1 2BP,TECH EXCHANGE,08/11/21,14:32,15.0,15.0,1.0,Rico,34,2021,
2417700,Verifone UK LTD,ECLECTIC BARS LTD - MANCHESTER,M1 5LH,TECH EXCHANGE,08/11/21,12:55,15.0,15.0,1.0,Rico,34,2021,
2417695,Verifone UK LTD,ECLECTIC BARS LTD - MANCHESTER,M1 5LH,TECH EXCHANGE,08/11/21,12:55,15.0,15.0,1.0,Rico,34,2021,
2417476,Lexmark Service Provider,Kellogg Management Services (Europe,M32 8RA,CONSUMABLE INSTALL,09/11/21,08:00,25.0,25.0,1.0,Rico,34,2021,
2416573,Fujitsu Services Limited - Hutchinson 3G,3 STORE Manchester,M17 8AA,TECH EXCHANGE,07/11/21,11:00,20.0,20.0,1.0,Rico,34,2021,
2416562,Wincor Nixdorf UK Limited,KINGFISHER INFORMATION TECHNOL,WN5 0XN,TECH EXCHANGE,07/11/21,08:00,10.0,10.0,1.0,Rico,34,2021,
2416439,NCR - Sains Print ***DO NOT INVOICE****,J Sainsbury Main (Denton),M34 3SJ,REPAIR,06/11/21,09:00,15.0,15.0,1.0,Rico,34,2021,
2415974,Computacenter Limited - HSBC,COMPUTACENTER HSBC,SK2 6EY,COLLECTION,08/11/21,09:00,10.0,10.0,1.0,Rico,34,2021,
2415712,DHL Supply Chain Limited - RBS,Home Address,SK7 6AJ,COLLECTION,08/11/21,09:00,10.0,10.0,1.0,Rico,34,2021,
2415543,Computacenter Limited - SSE,SSE SERVICES PLC (0081058857),SK11 0SH,NON TECH EXCHANGE,08/11/21,09:00,10.0,10.0,1.0,Rico,34,2021,
2415259,Fujitsu Services Ltd -Wilko - P2PE,WILKO Store No 463,SK1 2HH,TECH EXCHANGE,05/11/21,13:40,20.0,20.0,1.0,Rico,34,2021,
2414900,CDW - DWP,JOBCENTRE PLUS,SK10 1AE,COLLECTION,05/11/21,11:02,10.0,10.0,1.0,Rico,34,2021,
2414848,Lexmark Service Provider,DSG Retail Limited,SK11 0LP,REPAIR WITH PARTS,08/11/21,09:00,25.0,25.0,1.0,Rico,34,2021,
2407939,Computacenter Lloyds Project,HALIFAX,SK17 6DL,COLLECTION,08/11/21,09:00,10.0,10.0,1.0,Rico,34,2021,
2399576,Computacenter Lloyds Project,Halifax,SK17 6DL,COLLECTION,08/11/21,10:00,15.0,15.0,1.0,Rico,34,2021,
2415585,Verifone UK LTD,ECLECTIC BARS LTD - MANCHESTER,M1 5LH,TECH EXCHANGE,05/11/21,16:14,20.0,20.0,1.0,Rico,33,2021,
2415580,Verifone UK LTD,ECLECTIC BARS LTD - MANCHESTER,M1 5LH,TECH EXCHANGE,05/11/21,16:14,20.0,20.0,1.0,Rico,33,2021,
2415549,Verifone UK LTD,STONEGATE - LOST DENE - 511153,M3 3EE,TECH EXCHANGE,05/11/21,15:58,20.0,20.0,1.0,Rico,33,2021,
2415319,Verifone UK LTD,REVOLUTION DE CUBA MANCHESTER,M2 5QR,TECH EXCHANGE,05/11/21,14:20,20.0,20.0,1.0,Rico,33,2021,
2415318,Verifone UK LTD,STONEGATE - SLUG AND LETTUCE P,M1 3HU,TECH EXCHANGE,05/11/21,14:20,20.0,20.0,1.0,Rico,33,2021,
2415316,Verifone UK LTD,REVOLUTION DE CUBA MANCHESTER,M2 5QR,TECH EXCHANGE,05/11/21,14:20,20.0,20.0,1.0,Rico,33,2021,
2414788,Verifone UK LTD,PIZZA EXPRESS - 3332 - MANCHES,M1 6FQ,TECH EXCHANGE,05/11/21,10:23,20.0,20.0,1.0,Rico,33,2021,
2414787,Verifone UK LTD,PIZZA EXPRESS - 3332 - MANCHES,M1 6FQ,TECH EXCHANGE,05/11/21,10:23,20.0,20.0,1.0,Rico,33,2021,
2413287,Paypoint Network Limited - UK,SPAR STORES,M9 0NG,TECH EXCHANGE,04/11/21,12:56,20.0,20.0,1.0,Rico,33,2021,
2412367,Computacenter Limited,LLOYDS BANKING GROUP PLC (008102783,L36 9WD,NON TECH EXCHANGE,04/11/21,09:00,10.0,10.0,1.0,Rico,33,2021,
2412222,Computacenter Limited,LLOYDS BANKING GROUP PLC (008102783,L1 3HD,TECH EXCHANGE,04/11/21,09:00,15.0,15.0,1.0,Rico,33,2021,
2412141,Computacenter - British Telecom,BRITISH TELECOM PLC_ (0081049580),L13 0AW,NON TECH EXCHANGE,04/11/21,09:00,15.0,15.0,1.0,Rico,33,2021,
2411705,Verifone UK LTD,STONEGATE - SLUG AND LETTUCE L,L2 4SJ,TECH EXCHANGE,03/11/21,16:10,15.0,15.0,1.0,Rico,33,2021,
2411540,Lexmark Service Provider,TESCO Stores Limited,CH46 6DG,REPAIR WITH PARTS,04/11/21,09:00,25.0,25.0,1.0,Rico,33,2021,
2411254,Fujitsu Services Limited - Star Trains,MERSEYRAIL,L2 7PQ,TECH EXCHANGE,04/11/21,09:00,15.0,15.0,1.0,Rico,33,2021,
2411096,CDW - DWP,JOBCENTRE PLUS,CH41 6NU,TECH EXCHANGE,03/11/21,11:05,10.0,10.0,1.0,Rico,33,2021,
2410984,Secure Retail Limited,VGN - LIVERPOOL LIME STREET,L1 1JD,TECH EXCHANGE,03/11/21,09:51,15.0,15.0,1.0,Rico,33,2021,
2410921,Lexmark Service Provider,TESCO Stores Limited,CH43 7AA,CONSUMABLE INSTALL,04/11/21,09:00,25.0,25.0,1.0,Rico,33,2021,
2410095,Wincor Nixdorf UK Limited,KINGFISHER INFORMATION TECHNOL,SK11 6XF,TECH EXCHANGE,03/11/21,08:00,10.0,10.0,1.0,Rico,33,2021,
2409751,Vista Retail Support Limited,NEXT,OL2 5HX,TECH EXCHANGE,02/11/21,15:14,15.0,15.0,1.0,Rico,33,2021,
2409746,Vista Retail Support Limited,NEXT,OL2 5HX,TECH EXCHANGE,02/11/21,15:14,15.0,15.0,1.0,Rico,33,2021,
2409305,Fujitsu Services Limited - Telefonica ME,O2 OLDHAM 0171,OL1 1HE,TECH EXCHANGE,02/11/21,09:00,20.0,20.0,1.0,Rico,33,2021,
2409284,Fujitsu Services Limited - Wilko,"Wilko Ashton-under-Lyne, Store 476",OL6 6BH,TECH EXCHANGE,02/11/21,11:29,20.0,20.0,1.0,Rico,33,2021,
2408560,Fujitsu Services Ltd -Wilko - P2PE,WILKO Store No 16,BL9 0ND,TECH EXCHANGE,01/11/21,18:43,20.0,20.0,1.0,Rico,33,2021,
2407898,Wincor Nixdorf UK Limited,KINGFISHER INFORMATION TECHNOL,SK4 1DR,TECH EXCHANGE,03/11/21,08:00,10.0,10.0,1.0,Rico,33,2021,
2407896,Wincor Nixdorf UK Limited,KINGFISHER INFORMATION TECHNOL,SK4 1DR,TECH EXCHANGE,03/11/21,09:00,10.0,10.0,1.0,Rico,33,2021,
2407381,Paypoint Network Limited - UK,CO-OP - HALL STREET,SK1 4HR,TECH EXCHANGE,01/11/21,10:46,20.0,20.0,1.0,Rico,33,2021,
2406682,Lexmark Service Provider,ASDA STORES LIMITED,PR9 0TY,CONSUMABLE INSTALL,31/10/21,10:00,18.0,18.0,1.0,Rico,33,2021,
2401696,Procurri Europe Ltd,NATIONWIDE BLDG SOC,CW11 1GS,TECH EXCHANGE,27/10/21,11:39,50.0,50.0,1.0,Rico,32,2021,
2397828,Paypoint Network Limited - UK,ONE STOP,SK11 7PG,TECH EXCHANGE,25/10/21,09:36,20.0,20.0,1.0,Rico,32,2021,
2395524,Wincor Nixdorf UK Limited,KINGFISHER INFORMATION TECHNOL,M41 7LG,TECH EXCHANGE,23/10/21,08:00,40.0,40.0,1.0,Rico,31,2021,
2395490,Vista Retail Support Limited,NEXT,SK13 8HB,TECH EXCHANGE,22/10/21,11:11,40.0,40.0,1.0,Rico,31,2021,
2395360,Computacenter - Kingfisher,SCREWFIX DIRECT,OL8 4RG,TECH EXCHANGE,22/10/21,10:03,40.0,40.0,1.0,Rico,31,2021,
2393927,Computacenter - BASF,COMPUTACENTER AG & CO.OHG (00810238,SK1 3GG,TECH EXCHANGE,22/10/21,09:00,17.5,17.5,1.0,Rico,31,2021,
2393812,Computacenter - BASF,COMPUTACENTER AG & CO.OHG (00810238,SK1 3GG,INSTALL,22/10/21,09:00,17.5,17.5,1.0,Rico,31,2021,
2393347,Verifone UK LTD,STONEGATE - SLUG AND LETTUCE W,M33 7BS,TECH EXCHANGE,20/10/21,08:00,20.0,20.0,1.0,Rico,31,2021,
2387450,Paypoint Network Limited - UK,CO-OPERATIVE RETAIL SERVICES L,CW11 1TE,TECH EXCHANGE,17/10/21,10:40,40.0,40.0,1.0,Rico,31,2021,
2380570,Computacenter Limited - HSBC,COMPUTACENTER HSBC,SK14 1DP,COLLECTION,12/10/21,09:00,10.0,10.0,1.0,Rico,30,2021,
2380501,Fujitsu GBL - H&M * DO NOT INVOICE*,H&M,WA14 1RJ,MANPOWER,12/10/21,08:12,27.5,27.5,1.0,Rico,30,2021,
2380872,Lexmark Service Provider,Abbey Telecom Ltd,BB1 3AE,REPAIR WITH PARTS,07/10/21,09:00,30.0,30.0,1.0,Rico,29,2021,
2373211,Paypoint Network Limited - UK,MEGASAVE,PR2 6BU,TECH EXCHANGE,06/10/21,13:07,40.0,40.0,1.0,Rico,29,2021,
2363429,Fujitsu Services Limited - Banks,RBSG POSTCODE BUCKET SITE (M),M8 5NW,TECH EXCHANGE,29/09/21,09:45,25.0,25.0,1.0,Rico,28,2021,
2357906,Lexmark Service Provider,TESCO Stores Limited,OL3 7AQ,REPAIR WITH PARTS,24/09/21,12:15,25.0,25.0,1.0,Rico,27,2021,
2357904,Paypoint Network Limited - UK,SPAR,M1 4AJ,TECH EXCHANGE,24/09/21,12:01,20.0,20.0,1.0,Rico,27,2021,
2354698,Lexmark Service Provider,TESCO Stores Limited,WA8 7YT,REPAIR WITH PARTS,22/09/21,12:30,40.0,40.0,1.0,Rico,27,2021,
2351100,Lexmark Service Provider,Boots UK Limited,SK11 6AJ,REPAIR WITH PARTS,20/09/21,09:00,30.0,30.0,1.0,Rico,27,2021,
2345909,Paypoint Network Limited - UK,STONE SPAR STORES LTD,M1 2DA,TECH EXCHANGE,15/09/21,12:52,20.0,20.0,1.0,Rico,26,2021,
2345889,Lexmark Service Provider,Boots UK Limited,M1 1PL,REPAIR WITH PARTS,15/09/21,09:00,25.0,25.0,1.0,Rico,26,2021,
2341511,Fujitsu Services Limited - Hutchinson 3G,3 STORE Birkenhead,CH41 2XU,TECH EXCHANGE,12/09/21,10:30,60.0,60.0,1.0,Rico,26,2021,
2341495,Lexmark Service Provider,ASDA STORES LIMITED,CH6 5GB,REPAIR WITH PARTS,12/09/21,09:00,60.0,60.0,1.0,Rico,26,2021,
2337026,Lexmark Service Provider,BP Oil UK Limited SK4....3AJ,,REPAIR WITH PARTS,08/09/21,09:00,22.5,22.5,1.0,Rico,25,2021,
2335103,Lexmark Service Provider,TESCO Stores Limited,BL3 1AA,REPAIR WITH PARTS,07/09/21,10:30,25.0,25.0,1.0,Rico,25,2021,
2333752,Lexmark Service Provider,Boots UK Limited,BL1 1DF,REPAIR WITH PARTS,06/09/21,09:00,25.0,25.0,1.0,Rico,25,2021,
2331414,Lexmark Service Provider,TESCO Stores Limited,SK17 9RB,REPAIR WITH PARTS,03/09/21,09:00,40.0,40.0,1.0,Rico,24,2021,
2329652,Lexmark Service Provider,TESCO Stores Limited,SK8 3QA,REPAIR WITH PARTS,02/09/21,09:00,20.0,20.0,1.0,Rico,24,2021,
2329299,Computacenter Limited,LLOYDS BANK PLC,M27 4AE,TECH EXCHANGE,02/09/21,09:00,10.0,10.0,1.0,Rico,24,2021,
2328444,Symec Travis Perkins,TRAVIS PERKINS,M6 6BR,TECH EXCHANGE,01/09/21,16:23,12.5,12.5,1.0,Rico,24,2021,
2325157,Paypoint Network Limited - UK,CO-OP PREESALL,FY6 0EJ,TECH EXCHANGE,30/08/21,09:59,42.5,42.5,1.0,Rico,24,2021,
2320605,Lantec,ELAVON - THE MANCHESTER COLLEG,M9 4AF,TECH EXCHANGE,25/08/21,15:53,20.0,20.0,1.0,Rico,23,2021,
2317472,Paypoint Network Limited - UK,OLDHAM ROAD CONVENIENCE STORE,M24 2FA,TECH EXCHANGE,23/08/21,14:02,30.0,30.0,1.0,Rico,23,2021,
2308185,Paypoint Network Limited - UK,CO-OPERATIVE RETAIL SERVICES LTD,L17 8UR,TECH EXCHANGE,14/08/21,15:26,55.0,55.0,1.0,Rico,22,2021,
2308139,Wincor Nixdorf UK Limited,KINGFISHER INFORMATION TECHNOL,LL30 1RT,TECH EXCHANGE,15/08/21,08:00,50.0,50.0,1.0,Rico,22,2021,
2308101,Wincor Nixdorf UK Limited,KINGFISHER INFORMATION TECHNOL,LL30 1RT,TECH EXCHANGE,15/08/21,08:00,15.0,15.0,1.0,Rico,22,2021,
2307858,Lexmark Service Provider,TESCO Stores Limited,SK15 2BJ,REPAIR WITH PARTS,14/08/21,09:00,50.0,50.0,1.0,Rico,21,2021,
2307743,Computacenter Limited,LLOYDS BANKING GROUP PLC (008102783,OL1 3BX,NON TECH EXCHANGE,14/08/21,09:00,20.0,20.0,1.0,Rico,21,2021,
2306951,Lexmark Service Provider,TESCO Stores Limited,BB5 1LN,REPAIR WITH PARTS,13/08/21,11:20,50.0,50.0,1.0,Rico,21,2021,
2298644,Lexmark Service Provider,TESCO Stores Limited,M6 5JG,REPAIR WITH PARTS,06/08/21,09:00,30.0,30.0,1.0,Rico,20,2021,
2297257,Lexmark Service Provider,TESCO Stores Limited,M43 6TQ,REPAIR WITH PARTS,05/08/21,12:30,30.0,30.0,1.0,Rico,20,2021,
2294704,Verifone UK LTD,STONEGATE - VIA MANCHESTER - 3,M1 3EZ,TECH EXCHANGE,03/08/21,15:57,15.0,15.0,1.0,Rico,20,2021,
2292639,Lexmark Service Provider,TESCO Stores Limited,WN6 7PL,REPAIR WITH PARTS,02/08/21,12:00,40.0,40.0,1.0,Rico,20,2021,
2292555,Procurri Europe Ltd,NATIONWIDE BLDG SOC,FY1 1JD,TECH EXCHANGE,02/08/21,11:32,35.0,35.0,1.0,Rico,20,2021,
2287164,Fujitsu Services Limited - Star Trains,Northern Rail MT (Manchester),M3 1WY,TECH EXCHANGE,28/07/21,12:13,15.0,15.0,1.0,Rico,19,2021,
2286878,Lexmark Service Provider,Mitchells & Butlers Leisure Retail,CH60 2SA,REPAIR WITH PARTS,28/07/21,10:25,35.0,35.0,1.0,Rico,19,2021,
2286851,Lexmark Service Provider,Mitchells & Butlers Leisure Retail,L1 3DN,REPAIR WITH PARTS,28/07/21,10:25,35.0,35.0,1.0,Rico,19,2021,
2283581,Paypoint Network Limited - UK,ASDA - SUPERMARKET,OL4 2RB,TECH EXCHANGE,26/07/21,12:55,27.5,27.5,1.0,Rico,19,2021,
2277544,EntServ UK - NHS,32 GLENCAR,BL5 2UW,COLLECTION,,,12.5,12.5,1.0,Rico,18,2021,
2277368,Lexmark Service Provider,Mitchells & Butlers Leisure Retail,WA5 2LZ,REPAIR WITH PARTS,,,25.0,25.0,1.0,Rico,18,2021,
2276314,Paypoint Network Limited - UK,CO-OP - HIGHFIELD ROAD,BL4 0NX,TECH EXCHANGE,,,35.0,35.0,1.0,Rico,18,2021,
2272138,Lexmark Service Provider,TESCO Stores Limited,M32 0RW,REPAIR WITH PARTS,16/07/21,09:00,35.0,35.0,1.0,Rico,17,2021,
2267862,Fujitsu Services Limited - Banks,RBSG POSTCODE BUCKET SITE (CH),CH45 4NS,TECH EXCHANGE,14/07/21,11:18,30.0,30.0,1.0,Rico,17,2021,
2267117,Computacenter Limited,LLOYDS BANKING GROUP PLC (0081,LL18 3BS,TECH EXCHANGE,14/07/21,09:00,10.0,10.0,1.0,Rico,17,2021,
2267084,Computacenter Limited,LLOYDS BANKING GROUP PLC (008102783,LL18 1RY,TECH EXCHANGE,14/07/21,09:00,15.0,15.0,1.0,Rico,17,2021,
2266734,Computacenter Limited - DWP,DWP (0081062673),LL13 9AB,COLLECTION,14/07/21,08:00,10.0,10.0,1.0,Rico,17,2021,
2266634,Lexmark Service Provider,TESCO Stores Limited,CH1 4DS,REPAIR WITH PARTS,14/07/21,09:00,20.0,20.0,1.0,Rico,17,2021,
2266492,Fujitsu Services Limited - Telefonica TC,O2 ELLESMERE PORT - COLISEUM 0657,CH65 9HD,TECH EXCHANGE,13/07/21,14:43,30.0,30.0,1.0,Rico,17,2021,
2266483,HCL Barclays,1 FFORDD BEUNO,CH6 5WQ,TECH EXCHANGE,13/07/21,14:38,12.5,12.5,1.0,Rico,17,2021,
2266137,Computacenter Limited - HSBC,COMPUTACENTER HSBC,CH5 1DE,TECH EXCHANGE,13/07/21,12:27,15.0,15.0,1.0,Rico,17,2021,
2266120,Fujitsu Services Limited - Wilko,WILKO Store No 450,LL30 1RY,TECH EXCHANGE,13/07/21,12:18,15.0,15.0,1.0,Rico,17,2021,
2265728,Computacenter Horizon Project,EMMA HALL,LL30 2SF,SITE TO SITE DELIVERY,13/07/21,09:29,12.5,12.5,1.0,Rico,17,2021,
2265717,Fujitsu Services Ltd -Wilko - P2PE,WILKO Store No 190,LL13 7LW,TECH EXCHANGE,14/07/21,08:00,15.0,15.0,1.0,Rico,17,2021,
2265521,Computacenter Limited - HSBC,COMPUTACENTER HSBC,LL12 8AD,COLLECTION,13/07/21,07:27,7.0,7.0,1.0,Rico,17,2021,
2265516,Computacenter Limited - HSBC,COMPUTACENTER HSBC,LL12 8AD,COLLECTION,13/07/21,07:27,8.0,8.0,1.0,Rico,17,2021,
2263087,Lexmark Service Provider,TESCO Stores Limited,BB1 3HF,REPAIR WITH PARTS,10/07/21,10:00,35.0,35.0,1.0,Rico,16,2021,
2258749,Lexmark Service Provider,Boots UK Limited,M24 4EL,CONSUMABLE INSTALL,07/07/21,09:00,20.0,20.0,1.0,Rico,16,2021,
2258608,Paypoint Network Limited - UK,CO-OP - TOTTINGTON,BL8 4AA,TECH EXCHANGE,07/07/21,12:22,20.0,20.0,1.0,Rico,16,2021,
2257795,Fujitsu Services Limited - Wilko,WILKO Store No 41,M24 4EL,TECH EXCHANGE,06/07/21,19:24,20.0,20.0,1.0,Rico,16,2021,
2252731,Lexmark Service Provider,AINTREE UNIVERSITY HOSPITAL NHS FOU,L9 7AL,CONSUMABLE INSTALL,02/07/21,09:00,21.0,21.0,1.0,Rico,15,2021,
2250868,Lexmark Service Provider,TESCO Stores Limited,BL0 9AS,REPAIR WITH PARTS,01/07/21,09:00,40.0,40.0,1.0,Rico,15,2021,
2250093,DHL Supply Chain Limited - RBS,Home Address,SK15 3RX,COLLECTION,01/07/21,09:00,12.0,12.0,1.0,Rico,15,2021,
2249698,Verifone UK LTD,PIZZA EXPRESS - 3208 - BUXTON,SK17 6BQ,TECH EXCHANGE,30/06/21,14:59,15.0,15.0,1.0,Rico,15,2021,
2249661,Lexmark Service Provider,BRIDGEWATER COMMUNITY HEALTHCARE NH,SK14 1NX,REPAIR WITH PARTS,01/07/21,09:00,20.0,20.0,1.0,Rico,15,2021,
2249650,Lexmark Service Provider,Boots UK Limited,SK14 2LX,CONSUMABLE INSTALL,01/07/21,09:00,20.0,20.0,1.0,Rico,15,2021,
2249649,Verifone UK LTD,276 BOOKER STOCKPORT,SK4 2JZ,TECH EXCHANGE,30/06/21,14:22,12.0,12.0,1.0,Rico,15,2021,
2249574,HCL Barclays,44 BURNSIDE DRIVE,M19 2LZ,TECH EXCHANGE,30/06/21,13:36,12.0,12.0,1.0,Rico,15,2021,
2249342,HCL Barclays,71 BEECHFIELD ROAD,SK3 8SX,IMAC COLLECTION,30/06/21,11:56,12.0,12.0,1.0,Rico,15,2021,
2249321,Procurri Europe Ltd,NATIONWIDE BLDG SOC,CW7 1AS,TECH EXCHANGE,30/06/21,11:50,32.5,32.5,1.0,Rico,15,2021,
2249318,Procurri Europe Ltd,NATIONWIDE BLDG SOC,CW7 1AS,TECH EXCHANGE,30/06/21,11:48,32.5,32.5,1.0,Rico,15,2021,
2249238,EntServ UK - DVSA,21 PARK DRIVE,SK4 2HJ,COLLECTION,30/06/21,11:13,7.0,7.0,1.0,Rico,15,2021,
2249095,HCL Barclays,28 BERLIN ROAD,SK3 9QD,NON TECH EXCHANGE,30/06/21,09:30,10.0,10.0,1.0,Rico,15,2021,
2247750,Computacenter Limited - DWP,DWP (0081062673),L20 7HS,COLLECTION,30/06/21,08:00,12.5,12.5,1.0,Rico,15,2021,
2247736,Computacenter Limited - DWP,DWP (0081062673),L20 7HS,COLLECTION,30/06/21,08:00,12.5,12.5,1.0,Rico,15,2021,
2241867,Computacenter Horizon Project,MARK WOODHEAD,SK6 7DG,TECH EXCHANGE,24/06/21,12:06,10.0,10.0,1.0,Rico,15,2021,
2244952,Lexmark Service Provider,TESCO Stores Limited,WA8 0PB,REPAIR WITH PARTS,26/06/21,09:00,30.0,30.0,1.0,Rico,14,2021,
2240272,Fujitsu Services Limited - Banks,RBSG POSTCODE BUCKET SITE (BB),BB1 7DJ,TECH EXCHANGE,23/06/21,12:22,20.0,20.0,1.0,Rico,14,2021,
2240207,Fujitsu Services Limited - Telefonica TC,O2 BURNLEY 0753,BB11 1BA,TECH EXCHANGE,23/06/21,11:59,20.0,20.0,1.0,Rico,14,2021,
2234528,Procurri Europe Ltd,NATIONWIDE BLDG SOC,CW7 1AS,TECH EXCHANGE,18/06/21,10:11,15.0,15.0,1.0,Rico,13,2021,
2225046,Paypoint Network Limited - UK,MCCOLLS,WA7 2ST,TECH EXCHANGE,10/06/21,13:08,30.0,30.0,1.0,Rico,12,2021,
2223322,Lexmark Service Provider,TESCO Stores Limited,PR2 1XJ,REPAIR WITH PARTS,09/06/21,12:05,40.0,40.0,1.0,Rico,12,2021,
2223261,Paypoint Network Limited - UK,SPAR STORES,LA9 6EU,TECH EXCHANGE,09/06/21,11:04,35.0,35.0,1.0,Rico,12,2021,
2221740,Fujitsu Services Limited - Banks,RBSG POSTCODE BUCKET SITE (SK),SK17 6DJ,TECH EXCHANGE,08/06/21,11:55,45.0,45.0,1.0,Rico,12,2021,
2217849,Lexmark Service Provider,Boots UK Limited,CH62 3PN,REPAIR WITH PARTS,04/06/21,11:20,42.5,42.5,1.0,Rico,11,2021,
2217203,Computacenter Limited,LLOYDS BANKING GROUP PLC (008102783,LL57 1PA,TECH EXCHANGE,04/06/21,09:00,17.5,17.5,1.0,Rico,11,2021,
2217033,Computacenter Limited - DWP,DWP (0081062673),LL11 1BW,TECH EXCHANGE,04/06/21,08:00,10.0,10.0,1.0,Rico,11,2021,
2216965,Computacenter Limited,LLOYDS BANKING GROUP PLC (008102783,CH4 9FB,TECH EXCHANGE,04/06/21,09:00,10.0,10.0,1.0,Rico,11,2021,
2216823,Lexmark Service Provider,Boots UK Limited,LL22 8LJ,CONSUMABLE INSTALL,04/06/21,09:00,20.0,20.0,1.0,Rico,11,2021,
2216733,Computacenter Limited - HSBC,COMPUTACENTER HSBC,LL12 8HL,NON TECH EXCHANGE,03/06/21,13:46,10.0,10.0,1.0,Rico,11,2021,
2216705,Lexmark Service Provider,The National Farmers Union Mutual I,CH3 9AU,REPAIR WITH PARTS,04/06/21,09:00,30.0,30.0,1.0,Rico,11,2021,
2216583,Computacenter Limited - DWP,DWP (0081062673),LL11 1BW,COLLECTION,04/06/21,08:00,10.0,10.0,1.0,Rico,11,2021,
2216424,2216424,,,,,,15.0,15.0,1.0,Limited,11,2021,
2216222,Fujitsu Services Limited - MAB - ME,All Bar One Chester,CH1 1DE,TECH EXCHANGE,04/06/21,10:00,25.0,25.0,1.0,Rico,11,2021,
